arm_size,edge_count,mean_bell_pairs,std_dev
10,11,2.31375,1.105210234142869
10,12,2.2119565217391304,1.1578042161821325
10,13,2.040712468193384,1.0465548442936736
10,14,1.8115384615384615,0.954488889895194
10,15,1.7727272727272727,0.9871298530906177
10,16,1.565217391304348,0.8707839333155
10,17,1.465376782077393,0.857632485505605
10,18,1.306201550387597,0.8072729534887719
10,19,1.2350813743218807,0.826354204043361
10,20,1.074468085106383,0.7735323471274195
10,21,0.9947643979057592,0.7107863925211371
10,22,0.8625,0.6700617774522764
10,23,0.8079763663220089,0.6390138107491864
10,24,0.7430453879941434,0.6299635347555127
10,25,0.6439606741573034,0.592373032796358
10,26,0.5825439783491204,0.5843079167929952
10,27,0.49663072776280326,0.534556934119897
10,28,0.44052044609665425,0.4907898397125406
10,29,0.3945409429280397,0.45756034140150037
10,30,0.3528693528693529,0.4303872666470036
10,31,0.3335343787696019,0.42353433586861405
10,32,0.291958041958042,0.40217395019916274
10,33,0.25830469644902637,0.36394608897123676
10,34,0.2575057736720554,0.37949801414657314
10,35,0.225,0.36860574860484774
10,36,0.2161547212741752,0.3538441721008476
10,37,0.22716763005780347,0.35699290747578044
10,38,0.2054483541430193,0.33762850735298067
10,39,0.19393592677345536,0.32617372937108746
10,40,0.20930232558139536,0.353069939091921
10,41,0.18537414965986396,0.3114196677409112
10,42,0.16666666666666666,0.29959590993720414
10,43,0.18044692737430168,0.29934271999598994
10,44,0.15833333333333333,0.28629717674979865
10,45,0.1537598204264871,0.29113282153863446
10,46,0.1372657111356119,0.2712501085209828
10,47,0.13646288209606988,0.26538381265567534
10,48,0.14489571899012074,0.28298597234154976
10,49,0.1510359869138495,0.27807729559959105
10,50,0.15800865800865802,0.28013063028249124
10,51,0.1422319474835886,0.27492874079664337
10,52,0.12891046386192018,0.26051369665161395
10,53,0.1319290465631929,0.27330436469096925
10,54,0.1331877729257642,0.2608332417529267
10,55,0.14074479737130338,0.2631712252345109
10,56,0.14285714285714285,0.27303428909083705
10,57,0.15077605321507762,0.27672264762762694
10,58,0.1381936887921654,0.2587244593888471
10,59,0.13565022421524664,0.2723434544932866
10,60,0.14174107142857142,0.27155435874350053
10,61,0.16061606160616063,0.29035534777170224
10,62,0.15786516853932583,0.29728797365575144
10,63,0.15345413363533408,0.29152224780701347
10,64,0.14095127610208816,0.2718381101579728
10,65,0.1415830546265329,0.2652049242668601
10,66,0.136,0.2775258455814072
10,67,0.1413427561837456,0.2748045387221619
10,68,0.16489988221436985,0.2881586313200273
10,69,0.13565426170468187,0.27115109954211464
10,70,0.13995215311004786,0.26945409013405114
10,71,0.15246913580246912,0.2721522099396307
10,72,0.1415211970074813,0.28307951649446517
10,73,0.14358974358974358,0.2761786475047383
10,74,0.1437908496732026,0.30092137424312576
10,75,0.12834224598930483,0.252641054706995
10,76,0.1285919540229885,0.24653285016108986
10,77,0.13496932515337423,0.28295863735793236
10,78,0.11176470588235295,0.24036184513634024
10,79,0.11818181818181818,0.25896734052294335
10,80,0.11673553719008264,0.23710836577309247
10,81,0.11574074074074074,0.25357290472665844
10,82,0.1043360433604336,0.24020520173782908
10,83,0.11458333333333333,0.23772110558764412
10,84,0.1346153846153846,0.3243323639993473
10,85,0.07419354838709677,0.20380749437471923
10,86,0.13513513513513514,0.26064557916089415
10,87,0.09558823529411764,0.24823786349880492
10,88,0.14893617021276595,0.402639303695834
10,89,0.140625,0.22840170469958718
10,90,0.0,0.0
10,91,0.0,0.0
10,92,0.0,0.0
10,93,0.4,0.6519202405202649
10,94,0.125,0.25
10,95,0.5,0.0
10,96,2.0,2.5248762345905194
10,97,4.75,0.3535533905932738
10,98,4.388888888888889,0.21389631597324932
10,99,4.063106796116505,1.3388603795518608
10,100,0.0,0.0
11,1,0.085,0.2790212408632233
11,2,0.2877406281661601,0.47051141913703576
11,3,0.5545073375262054,0.6369734464713486
11,4,0.8885746606334841,0.7378879320794531
11,5,1.2425558312655087,0.8512543430176005
11,6,1.5465116279069768,0.9465417234421583
11,7,1.9031719532554257,0.9973912236386127
11,8,2.141509433962264,1.1096643615007802
11,9,2.3634408602150536,1.077371576697251
11,10,2.3333333333333335,1.1024505500915747
11,11,2.3908872901678655,1.1183407305780304
11,12,2.4066852367688023,1.1194371533552763
11,13,2.3272980501392757,1.1045771696749562
11,14,2.2223719676549867,1.0659399007809627
11,15,2.0690140845070424,1.1079567835725106
11,16,1.9135802469135803,1.02864337824576
11,17,1.8016627078384797,0.9564179651482736
11,18,1.6331018518518519,0.9531930020278643
11,19,1.5469798657718121,0.8543130127821714
11,20,1.4322033898305084,0.8648975596527995
11,21,1.2932038834951456,0.8105892241186425
11,22,1.1289719626168224,0.7477819067825254
11,23,1.0321180555555556,0.7583228817562933
11,24,0.9559068219633944,0.725811650019055
11,25,0.7897196261682243,0.635791728882917
11,26,0.7688821752265861,0.6126984198781086
11,27,0.679136690647482,0.6236772538930809
11,28,0.5945578231292517,0.5563336472850818
11,29,0.5782664941785253,0.565083877838048
11,30,0.509469696969697,0.5203555349682515
11,31,0.4460659898477157,0.4768567729589337
11,32,0.42246642246642246,0.4954889632943165
11,33,0.32968369829683697,0.4109578807298027
11,34,0.2957497048406139,0.38310153173013933
11,35,0.26963048498845266,0.4020054952536094
11,36,0.2528604118993135,0.37553756654088527
11,37,0.24395857307249713,0.362055038380071
11,38,0.20531674208144796,0.32450853390251144
11,39,0.2026726057906459,0.32218869974810754
11,40,0.1760797342192691,0.3141230750422308
11,41,0.18298109010011124,0.31152618546438554
11,42,0.15476190476190477,0.2819392825897517
11,43,0.15973741794310722,0.3054423057944171
11,44,0.14178302900107412,0.27975534659454615
11,45,0.11538461538461539,0.24304097130460972
11,46,0.12366737739872068,0.2512606087572661
11,47,0.1232508073196986,0.26083788762894694
11,48,0.10810810810810811,0.23072722690452732
11,49,0.10706638115631692,0.24233891100281954
11,50,0.10668789808917198,0.23738718164328546
11,51,0.09968186638388123,0.2352437064910487
11,52,0.0989247311827957,0.23862479326417235
11,53,0.10139484978540772,0.24780060826342604
11,54,0.11105207226354942,0.24110794450332004
11,55,0.10139484978540772,0.21904044890125807
11,56,0.0992489270386266,0.22485100508702077
11,57,0.09576719576719576,0.24155891301428034
11,58,0.10010706638115632,0.2312415562453968
11,59,0.0826271186440678,0.22099525372600115
11,60,0.089798087141339,0.21428272643262897
11,61,0.09294871794871795,0.21298354619600604
11,62,0.08113804004214963,0.1995574505562892
11,63,0.09462365591397849,0.22534059445356633
11,64,0.07492029755579172,0.20748780795331825
11,65,0.09275053304904052,0.23767529311442137
11,66,0.08464773922187172,0.20758221451204725
11,67,0.08069620253164557,0.20051870567765268
11,68,0.08835978835978836,0.21186209755713997
11,69,0.0797872340425532,0.2025291560461959
11,70,0.1004296455424275,0.22803467983229725
11,71,0.09646302250803858,0.21806387607683425
11,72,0.09551760939167556,0.22096615250975127
11,73,0.08511777301927195,0.20571454703211947
11,74,0.0854189336235038,0.21015766907744343
11,75,0.07526881720430108,0.19884267625057717
11,76,0.08215451577801959,0.20088945479730302
11,77,0.09732620320855614,0.2234710495025288
11,78,0.09554831704668838,0.23099912502161463
11,79,0.08629989212513485,0.20415767164619847
11,80,0.08203125,0.20529499996632453
11,81,0.09051254089422028,0.21409772874022878
11,82,0.08517699115044247,0.21551496874066817
11,83,0.07403189066059225,0.19157847324415248
11,84,0.08632286995515695,0.22311220525067976
11,85,0.08720271800679502,0.20697965851798847
11,86,0.08909730363423213,0.2145762417547314
11,87,0.08774038461538461,0.21410815199284622
11,88,0.08716707021791767,0.22217648170633628
11,89,0.08244994110718493,0.21644780222457863
11,90,0.09332509270704574,0.22167218767336064
11,91,0.08583959899749373,0.21214678362539308
11,92,0.09024064171122995,0.23041420326502082
11,93,0.08402203856749312,0.20636310699208013
11,94,0.09216589861751152,0.23028425940045122
11,95,0.07680491551459294,0.20814105507220282
11,96,0.064,0.18536173919925966
11,97,0.07142857142857142,0.2060171453597846
11,98,0.08298319327731092,0.21750820367128185
11,99,0.0673289183222958,0.1978673238727677
11,100,0.07994579945799458,0.2204959757346785
11,101,0.06270096463022508,0.1658539115209781
11,102,0.07421875,0.22219796640498266
11,103,0.0825,0.2172087664925291
11,104,0.04411764705882353,0.16633954826169312
11,105,0.03879310344827586,0.1635325000136659
11,106,0.0390625,0.16194961738586655
11,107,0.038461538461538464,0.1358732440973515
11,108,0.023809523809523808,0.10910894511799621
11,109,0.05,0.15811388300841897
11,110,0.0,0.0
11,111,0.0,0.0
11,112,0.0,0.0
11,113,0.0,0.0
11,114,0.0,0.0
11,115,0.0,0.0
11,116,0.0,0.0
11,117,0.0,0.0
11,118,0.0,0.0
11,119,0.0,0.0
11,120,0.0,0.0
11,121,0.0,0.0
12,1,0.072,0.2586172517116422
12,2,0.26188068756319516,0.46667583821840913
12,3,0.539390756302521,0.6277602322454905
12,4,0.7840043525571273,0.7290089849918857
12,5,1.1808769792935445,0.866651650680905
12,6,1.6297872340425532,0.9215495134840601
12,7,1.890378548895899,0.9793534549934899
12,8,2.130859375,1.0559054154282588
12,9,2.4181614349775784,1.1623908839708827
12,10,2.5096385542168673,1.1520423429122035
12,11,2.5652173913043477,1.0670916098919976
12,12,2.532876712328767,1.1352318341096566
12,13,2.4597701149425286,1.2334632735873199
12,14,2.5395136778115504,1.2401887176767055
12,15,2.4220588235294116,1.1994154904175114
12,16,2.2492260061919507,1.1389317574558422
12,17,2.144628099173554,0.9905032829692672
12,18,2.0103896103896104,0.9934137816430985
12,19,1.7615803814713897,0.914946149955821
12,20,1.7069351230425056,0.9310398510814253
12,21,1.5806451612903225,0.8798191859102081
12,22,1.4342105263157894,0.8895316903341518
12,23,1.3,0.8175702126616277
12,24,1.1836935166994107,0.793148138039299
12,25,1.1369485294117647,0.7896048089088472
12,26,0.9974662162162162,0.7097891769220461
12,27,0.9448105436573312,0.6987744495713881
12,28,0.8345697329376854,0.6871831570016784
12,29,0.7406855439642325,0.6251916537789755
12,30,0.6545961002785515,0.5825685357458956
12,31,0.5912305516265912,0.5510299774111985
12,32,0.5358108108108108,0.5347226381477131
12,33,0.49201065246338216,0.5039207132274948
12,34,0.4621588089330025,0.5258484344282384
12,35,0.42661691542288555,0.4917379629149996
12,36,0.3396901072705602,0.4289470922027296
12,37,0.30120481927710846,0.3940124776528115
12,38,0.28128587830080365,0.40977279914031745
12,39,0.24798154555940022,0.3779181572883632
12,40,0.2261768082663605,0.34896096803031096
12,41,0.19866071428571427,0.310232194276356
12,42,0.19836065573770492,0.32534704746620086
12,43,0.14501679731243,0.2840496797561158
12,44,0.14174107142857142,0.265310788407353
12,45,0.14756756756756756,0.2724885855408062
12,46,0.1290149892933619,0.26027377331209467
12,47,0.11459459459459459,0.24913915202215223
12,48,0.09935897435897435,0.22836225884976774
12,49,0.08941798941798942,0.22711851021991272
12,50,0.08386411889596602,0.21095082203422857
12,51,0.08706986444212722,0.22262353498427792
12,52,0.09651898734177215,0.2225856328414803
12,53,0.09032258064516129,0.22231026725169092
12,54,0.08061116965226554,0.2017414832840259
12,55,0.07157894736842105,0.19913572895070464
12,56,0.06475583864118896,0.1929961038818899
12,57,0.07440166493236212,0.19613526624218242
12,58,0.08290155440414508,0.20079684529019418
12,59,0.06618407445708377,0.18275615686594127
12,60,0.07502623294858342,0.1994889066864157
12,61,0.06314699792960662,0.1853383214424996
12,62,0.05753138075313807,0.18114173692760352
12,63,0.07039337474120083,0.1869117730349419
12,64,0.06424870466321243,0.1878481009650708
12,65,0.057752341311134235,0.17091891674499748
12,66,0.06360792492179354,0.1816760192500182
12,67,0.058884297520661155,0.1750863135976847
12,68,0.05336787564766839,0.17043255441951113
12,69,0.06063720452209661,0.17545474406587738
12,70,0.059006211180124224,0.17226514676624755
12,71,0.060353798126951096,0.17229903664800345
12,72,0.06014644351464435,0.17211824590590505
12,73,0.05964730290456432,0.17148874753959034
12,74,0.05538302277432712,0.16969038639472536
12,75,0.05747126436781609,0.1736847781314507
12,76,0.06269430051813471,0.17628306999322818
12,77,0.059286463798530954,0.17869835974810405
12,78,0.05480868665977249,0.16435815184429683
12,79,0.06471816283924843,0.18983431676131893
12,80,0.05870236869207003,0.17484592623855602
12,81,0.062368972746331235,0.183355245310256
12,82,0.06157894736842105,0.18405235768036243
12,83,0.05931321540062435,0.17416212131877182
12,84,0.05567117585848075,0.1731196361731392
12,85,0.05956112852664577,0.16992804185280933
12,86,0.059134107708553325,0.1771529897706909
12,87,0.049947423764458466,0.1568690280765193
12,88,0.0490506329113924,0.1540346015298121
12,89,0.051362683438155136,0.16352372589719688
12,90,0.05210526315789474,0.16920688191358227
12,91,0.06441393875395987,0.18268247194526985
12,92,0.055378061767838126,0.16364824199733774
12,93,0.04925053533190578,0.15780676372757194
12,94,0.057465091299677765,0.18455298395745104
12,95,0.0554968287526427,0.1716290342184502
12,96,0.05053191489361702,0.16103278905474147
12,97,0.05728051391862955,0.16912070850864652
12,98,0.05010893246187364,0.15731869004149748
12,99,0.06243213897937025,0.198253658359486
12,100,0.057065217391304345,0.17534072562293287
12,101,0.045554335894621295,0.15140185614570967
12,102,0.04276315789473684,0.14377777722216878
12,103,0.05216426193118757,0.17012505103022887
12,104,0.06526548672566372,0.18721404561079266
12,105,0.0625,0.18949216606798724
12,106,0.048919226393629126,0.1524159025935613
12,107,0.056140350877192984,0.17383019237772865
12,108,0.04689403166869671,0.15595723217989482
12,109,0.05030674846625767,0.16037970651403363
12,110,0.06012269938650307,0.17718099593208547
12,111,0.05057618437900128,0.1611347609166898
12,112,0.04189560439560439,0.1458843169377109
12,113,0.04008152173913043,0.14553488072771234
12,114,0.05065123010130246,0.16908623537964726
12,115,0.04580745341614907,0.1621141435148825
12,116,0.046474358974358976,0.16101724975507917
12,117,0.04964539007092199,0.16382380756600928
12,118,0.039603960396039604,0.1457596466360246
12,119,0.05194805194805195,0.1630328523994158
12,120,0.042091836734693876,0.16430497416929057
12,121,0.044072948328267476,0.1572529251467059
12,122,0.03682170542635659,0.1449566391419222
12,123,0.05701754385964912,0.2177050092590794
12,124,0.03289473684210526,0.14862563120223046
12,125,0.031914893617021274,0.1226604773558589
12,126,0.04597701149425287,0.1453180935141694
12,127,0.07142857142857142,0.19791540342389322
12,128,0.08695652173913043,0.2455130950517655
12,129,0.0,0.0
12,130,0.0,0.0
12,131,0.05,0.15811388300841897
12,132,0.25,0.5345224838248488
12,133,0.25,0.28867513459481287
12,134,0.16666666666666666,0.2886751345948129
12,135,0.5,0.0
12,136,0.0,0.0
12,137,0.0,0.0
12,138,0.3333333333333333,0.2886751345948129
12,139,3.6666666666666665,3.1754264805429413
12,140,4.25,2.5
12,141,3.8333333333333335,2.886751345948129
12,142,4.571428571428571,1.9499225118444585
12,143,5.0246913580246915,1.5550346349999353
12,144,0.0,0.0
